PERIOD,PRD_NBR,DC_NBR,warehouse_receipts
1,636215011,17,1072
1,636458011,17,4050
2,636458011,18,10944
3,636458011,17,5280
4,636458011,14,33504
4,636458011,17,18816
1,636458011,18,0
1,636458011,14,4936
4,636458011,18,28992
2,636458031,18,8064
1,636458031,18,0
2,636458031,17,9792
4,636458031,18,59520
1,636458031,17,8
3,636458031,17,1056
4,636458031,14,45888
3,636458031,18,10560
4,636458031,17,40992
1,636458031,14,13098
1,636458161,14,6982
4,636458161,14,15456
1,636458161,18,126
3,636458161,18,3840
4,636458161,18,15648
1,636458161,17,215
4,636458161,17,14016
2,636458161,17,4896
2,636458161,18,4224
1,636458211,18,188
4,636458211,18,32640
1,636458211,14,7524
4,636458211,17,19680
4,636458211,14,21600
2,636458211,18,8256
3,636458211,17,4704
1,636458211,17,2482
4,638023021,17,6708
3,638023021,18,2730
4,638023021,18,9984
1,638023021,14,68904
1,638023021,17,81462
1,638023021,18,55795
4,638023021,14,9048
4,638023061,14,12558
4,638023061,18,4914
1,638023061,18,33619
1,638023061,17,46771
1,638023061,14,34342
4,638023061,17,1092
4,638023121,18,59489
4,638023121,17,70952
1,638023121,14,60424
1,638023121,18,58846
1,638023121,17,32714
4,638023121,14,45074
2,638023121,17,22264
1,638023141,17,0
1,638023141,18,0
1,638023151,17,0
1,641271001,18,115968
1,641271001,17,16278
4,641271001,17,11838
1,641271001,14,71434
1,641271011,17,15948
1,641271011,18,17068
4,641271011,17,3290
2,641271011,14,41
1,641271011,14,12116
4,641271011,14,1050
4,641271011,18,11760
1,641271031,14,16168
1,641271031,17,25058
1,641271031,18,43272
4,641271041,17,4550
4,641271041,14,490
2,641271041,14,44
1,641271041,18,26131
1,641271041,14,3887
1,641271041,17,2930
1,641272001,14,20
4,641272001,18,35350
1,641272001,17,0
4,641272001,17,34440
4,641272001,14,15400
1,641272001,18,0
1,641272011,17,1751
4,641272011,17,9940
1,641272011,18,1568
4,641272011,14,1260
4,641272011,18,10500
1,641272011,14,2534
1,643094001,14,0
1,643094001,17,6
1,643094011,17,4
1,643094021,14,2
1,643094021,17,0
1,643094021,18,4
1,644861031,17,452
1,644861031,14,24
1,644861031,18,826
2,644861031,17,2768
4,646044001,17,328
4,646044001,18,3146
1,646044001,17,2766
4,646044001,14,90
1,646044001,14,5054
1,646044001,18,5342
3,646044001,18,196
3,646044011,17,360
3,646044011,14,300
2,646044011,18,240
3,646044011,18,420
1,646044011,17,5016
1,646044011,18,4786
1,646044011,14,1896
4,646044011,14,540
4,646044011,17,1980
4,646044011,18,4740
2,646484001,17,3836
4,646484001,17,6068
2,646484001,14,1150
4,646484001,14,4894
4,646484001,18,7412
3,646484001,18,1352
1,646484001,17,1372
1,646484001,14,592
1,646484001,18,1898
1,647131001,17,0
1,647131001,14,8
1,647131001,18,172
1,647190031,18,2850
3,647190031,14,10800
1,647190031,14,2626
4,647190031,17,11475
3,647190031,18,3598
4,647190031,14,6254
2,647190031,17,6096
1,647190031,17,6736
3,647190031,17,26304
4,647190031,18,30775
3,647191001,18,3968
4,647191001,14,11564
4,647191001,18,10488
1,647191001,14,5534
3,647191001,17,2408
2,647191001,17,26843
4,647191001,17,10808
2,647191001,14,12051
2,647191001,18,2310
1,647191001,18,15992
3,647191001,14,6720
1,647191001,17,7880
1,648159011,18,1680
99,648159011,14,3612
1,648159011,17,2046
1,648159011,14,1613
99,648159011,17,6382
99,648159011,18,5615
99,648159031,18,4417
1,648159031,18,1169
2,648159031,14,67
99,648159031,17,6063
1,648159031,14,770
1,648159031,17,1998
99,648159031,14,3351
4,648208041,18,1757
1,648208041,14,270
4,648208041,14,1239
1,648208041,18,222
4,648208041,17,2604
1,648208041,17,530
1,648208051,17,252
1,648208051,14,250
4,648208051,17,2470
1,648208051,18,50
4,648208051,18,1468
4,648208051,14,1062
2,649327001,17,178
2,649327001,18,229
4,649327001,14,508
4,649327001,17,1092
4,649327001,18,837
2,649327001,14,93
1,649327001,18,0
1,649327001,17,80
1,649405361,14,74
3,649405361,14,318
4,649405361,17,2108
1,649405361,17,61
4,649405361,14,174
1,649405401,14,20
1,649405401,17,0
1,649405421,14,12
4,649405441,17,3380
3,649405441,14,837
1,649405441,17,36
1,649405441,14,54
4,649405441,14,408
1,649405451,14,2
1,649405531,17,5800
1,649405531,14,2844
4,649405531,14,1076
4,649405531,17,2474
1,649405541,14,54
1,649405541,17,250
1,649405541,18,46
1,649405551,14,50
1,649405551,17,430
2,649405561,17,51
2,649405561,14,629
1,649405561,14,2
1,649405561,17,238
2,649405571,14,299
1,649405571,17,50
1,649405571,14,4
1,649405581,17,190
1,649405581,14,438
1,649405601,17,36
1,649405601,14,30
3,649405611,17,1100
1,649405611,14,150
1,649405611,17,240
1,649405621,14,10
1,649405621,17,196
2,649405621,14,667
1,650440071,17,1012
4,650440071,18,24183
1,650440071,18,1650
1,650440071,14,1531
4,650440071,17,17174
4,650440071,14,9344
2,652385001,18,816
2,652385001,14,528
1,652385001,14,836
1,652385001,17,1446
2,652385001,17,1056
1,652385001,18,1176
2,652388001,18,648
2,652388001,14,270
2,652388001,17,864
1,652388001,14,994
1,652388001,18,918
1,652388001,17,2106
1,656277001,17,2540
1,656277001,14,900
1,656277001,18,1931
1,656300001,17,44476
4,656300001,14,3370
3,656300001,17,16490
4,656300001,17,32210
4,656300001,18,7630
1,656300001,18,29986
3,656300001,18,10690
1,656300001,14,11306
4,656300031,14,5280
3,656300031,18,8630
1,656300031,17,23552
4,656300031,17,32650
1,656300031,14,11044
3,656300031,17,6300
4,656300031,18,8180
1,656300031,18,24070
3,656300031,14,70
1,667994011,17,2120
1,667994011,18,1300
2,667994011,17,864
2,667994011,18,768
2,667994011,14,336
1,667994011,14,1084
1,674614001,18,0
4,674614001,18,13240
1,674614001,14,0
4,674614001,14,14920
3,674614001,18,2236
1,674614001,17,0
4,674614001,17,19792
1,674616001,17,636
4,674616001,14,7180
1,674616001,14,534
3,674616001,17,1148
3,674616001,18,3012
1,674616001,18,1370
4,674616001,18,6620
4,674616001,17,13016
1,674619001,14,4304
4,674619001,18,4957
1,674619001,18,0
1,674619001,17,388
4,674619001,17,5043
1,676444011,17,14
1,676444011,14,0
4,676444011,18,4892
4,676444011,17,7588
1,676444011,18,0
4,676444011,14,3706
3,676444011,14,1026
1,677721011,14,9566
1,677721011,18,1964
1,677721011,17,2736
1,677722011,17,457
1,677722011,18,2620
1,677722011,14,2160
4,677722041,17,2230
3,677722041,14,1080
2,677722041,17,3000
1,677722041,14,2694
2,677722041,14,1560
4,677722041,14,1336
1,677722041,17,5122
3,677722041,17,1440
2,677722041,18,2000
4,677722041,18,2394
1,677722041,18,4446
3,677722041,18,1120
2,677723021,14,680
4,677723021,18,496
1,677723021,17,3486
1,677723021,14,1318
3,677723021,18,400
2,677723021,18,1160
4,677723021,17,534
2,677723021,17,1920
3,677723021,17,840
1,677723021,18,2690
4,677723021,14,506
3,677723021,14,600
1,677723031,18,0
1,677723031,14,484
1,677723031,17,14
4,677976001,18,7014
4,677976001,17,10510
1,677976001,14,1196
1,677976001,17,2744
1,677976001,18,1582
4,677976001,14,1288
2,694008001,18,62
4,694008001,17,10154
3,694008001,18,370
2,694008001,17,4158
1,694008001,18,1446
1,694008001,14,764
4,694008001,14,2772
2,694008001,14,614
4,694008001,18,6136
1,694008001,17,2016
4,694008021,17,11696
4,694008021,18,5986
3,694008021,18,246
2,694008021,18,552
1,694008021,17,1962
4,694008021,14,3468
1,694008021,18,2860
2,694008021,14,492
2,694008021,17,4130
1,694008021,14,1382
2,696979001,14,9280
4,696979001,17,14970
3,696979001,14,6770
1,696979001,18,0
1,696979001,14,0
4,696979001,14,6720
2,696979001,18,4660
4,696979001,18,5560
2,696979001,17,12680
3,696979001,18,5710
1,696979001,17,2
3,696979001,17,15600
4,696979011,14,33030
2,696979011,14,27600
2,696979011,18,10600
1,696979011,17,63050
3,696979011,18,10960
4,696979011,17,62190
3,696979011,17,30850
4,696979011,18,22140
1,696979011,18,16030
3,696979011,14,16260
1,696979011,14,24248
2,696979011,17,34190
4,696979031,18,23350
1,696979031,18,6282
3,696979031,14,11170
3,696979031,18,10970
4,696979031,17,49340
3,696979031,17,23060
1,696979031,17,42762
4,696979031,14,23700
2,696979031,18,9170
2,696979031,14,18930
2,696979031,17,23990
1,696979031,14,10322
1,696979051,17,39191
1,696979051,14,17292
3,696979051,14,7372
4,696979051,18,11570
1,696979051,18,40833
4,696979051,14,2630
4,696979051,17,28428
2,696979101,18,4670
1,696979101,14,38
1,696979101,18,0
3,696979101,17,10950
2,696979101,17,17130
1,696979101,17,24186
3,696979101,14,4110
3,696979101,18,3000
4,696979101,18,8990
2,696979101,14,10540
4,696979101,17,33120
4,696979101,14,12610
1,696979161,14,0
1,696979161,18,0
2,696979231,18,1124
4,696979231,17,26317
1,696979231,14,2820
3,696979231,14,1130
2,696979231,17,2061
2,696979231,14,7694
3,696979231,18,1128
4,696979231,18,14639
1,696979231,18,10204
4,696979231,14,14048
3,696979231,17,2130
1,696979231,17,17203
2,706081031,18,7740
4,706081031,17,37050
1,706081031,18,0
4,706081031,18,39220
2,706081031,17,4060
2,706081031,14,2030
3,706081031,18,4060
1,706081031,14,212
3,706081031,17,7880
4,706081031,14,21470
1,706081031,17,0
3,706081031,14,4520
3,706081061,18,5410
1,706081061,14,19910
2,706081061,14,2040
4,706081061,18,22500
2,706081061,17,14080
1,706081061,18,35778
3,706081061,17,5830
1,706081061,17,30550
4,706081061,17,27390
3,706081061,14,1230
4,706081061,14,7490
3,706081211,14,1720
2,706081211,17,2100
3,706081211,18,2100
4,706081211,18,14740
1,706081211,14,1522
2,706081211,18,5410
2,706081211,14,1090
3,706081211,17,3080
4,706081211,17,17690
1,706081211,17,2752
4,706081211,14,11420
1,706081211,18,656
1,706081681,18,681
1,706081681,14,0
1,706081681,17,531
1,712561001,17,6365
4,712561001,14,1613
4,712561001,18,2268
1,712561001,14,3049
3,712561001,17,909
4,712561001,17,2210
1,712561001,18,5417
1,712561011,17,3923
1,712561011,18,2749
1,712561011,14,1995
1,712644001,14,60
1,712644001,17,364
1,712644001,18,442
1,712644011,17,232
1,712644011,14,68
1,712644011,18,268
1,712645001,18,426
1,712645001,14,14
2,712645001,14,53
1,712645001,17,352
1,712645011,18,172
1,712645011,14,80
1,712645011,17,176
2,712645011,14,24
1,712648001,14,0
1,712648001,17,136
1,712648001,18,50
1,712648011,17,742
1,712648011,18,438
1,712648011,14,276
1,712652001,14,42
1,712652001,18,238
1,712652001,17,204
1,712652011,18,310
1,712652011,14,110
1,712652011,17,356
1,712717001,14,0
1,712717001,17,0
1,712717001,18,0
1,712717011,17,0
1,712759001,14,716
1,712759001,18,1994
3,712759001,18,474
1,712759001,17,1866
3,712759001,14,270
3,712759001,17,539
3,712760001,17,539
1,712760001,17,1692
1,712760001,18,1917
3,712760001,18,474
1,712760001,14,484
3,712760001,14,270
1,712799001,14,0
1,712799001,18,0
1,712799001,17,0
1,712799011,14,0
1,712799011,18,0
1,712799011,17,0
1,712799021,18,1752
1,712799021,17,2132
1,712799021,14,132
1,712799031,18,2140
1,712799031,14,171
1,712799031,17,3110
1,712826001,14,72
1,712826001,17,197
1,712826001,18,198
1,712827001,17,250
1,712827001,14,146
1,712827001,18,158
1,712828001,14,346
1,712828001,18,290
1,712828001,17,342
1,712830001,14,266
1,712830001,18,400
1,712830001,17,508
1,712832001,17,98
1,712832001,14,68
1,712832001,18,92
1,712833001,18,52
1,712833001,14,42
1,712833001,17,66
1,712834001,17,346
1,712834001,18,244
1,712834001,14,174
1,712835001,17,234
1,712835001,18,208
1,712835001,14,266
4,712837001,18,991
1,712837001,17,1474
4,712837001,17,1397
1,712837001,18,1352
1,712837001,14,676
4,712837001,14,612
1,712838001,14,1324
4,712838001,17,2325
1,712838001,18,2384
1,712838001,17,2696
4,712838001,18,1647
4,712838001,14,1028
1,712839001,17,1208
4,712839001,14,310
1,712839001,14,394
4,712839001,18,500
1,712839001,18,1032
4,712839001,17,690
1,712840001,18,130
1,712840001,17,136
1,712840001,14,78
1,712841001,17,1628
4,712841001,17,922
1,712841001,18,1318
4,712841001,14,417
1,712841001,14,492
4,712841001,18,661
1,712842001,18,394
1,712842001,17,520
1,712842001,14,542
1,712843001,18,1089
4,712843001,17,1833
4,712843001,18,1330
1,712843001,17,1266
1,712843001,14,374
4,712843001,14,837
1,712844001,17,1889
1,712844001,14,1117
1,712844001,18,1654
4,712844001,14,580
4,712844001,17,1290
4,712844001,18,930
1,712908001,17,0
1,712908011,17,0
1,712908021,17,0
1,712908031,17,0
1,712908031,14,0
1,712908041,18,4
1,712908041,17,0
1,712908051,18,14
1,712908051,17,0
1,712910001,14,74
1,712910001,17,312
1,712910001,18,388
1,712910011,14,36
1,712910011,18,168
1,712910011,17,4
1,712910021,18,295
1,712910021,14,18
1,712910021,17,98
1,712911001,14,68
1,712911001,18,128
1,712911001,17,893
1,712912001,18,64
1,712912001,14,70
1,712912001,17,114
1,713000001,18,1600
1,713000001,17,2039
1,713000001,14,1285
4,713002001,17,1339
1,713002001,14,476
1,713002001,18,1048
4,713002001,14,646
1,713002001,17,868
4,713002001,18,1015
1,713010001,17,0
1,713010011,14,0
1,713010011,17,0
1,713010011,18,0
1,713014001,14,0
1,713014001,18,0
1,713014001,17,0
1,713014011,17,0
1,713014011,14,0
1,713014011,18,0
1,713014021,18,0
1,713014021,14,0
1,713014021,17,0
1,713014031,18,0
1,713014031,17,0
1,713015001,18,0
1,713015001,17,0
1,713015001,14,0
1,713017001,18,0
1,713017001,14,0
1,713017001,17,0
1,713017011,18,0
1,713017011,17,0
1,713018001,18,0
1,713018001,14,0
1,713018001,17,0
1,713018011,18,0
1,713018011,14,0
1,713018011,17,0
1,713019001,17,0
1,713019011,17,0
1,713019021,17,1
1,713019021,14,0
1,713019031,18,0
1,713019031,17,0
1,713044001,18,2
1,713044011,17,2
1,713046001,14,14
1,713046001,17,4
1,713046001,18,4
1,713049001,17,512
1,713049001,18,132
1,713049001,14,64
1,713049011,17,3721
1,713049011,14,0
1,713049011,18,0
1,713049021,14,0
1,713049021,18,72
1,713049021,17,3535
1,713049031,14,0
1,713049031,17,3721
1,713049031,18,0
1,713092001,17,1258
1,713092001,18,1671
1,713092001,14,540
1,713093001,14,0
1,713093001,17,0
1,713093001,18,1727
2,713616001,14,77
2,713616001,18,117
2,713616001,17,149
1,713616001,18,0
1,713616001,17,0
1,713616011,14,0
1,713616011,18,0
1,713616011,17,0
1,713616021,17,0
1,713616021,14,0
1,713616021,18,0
1,713616031,17,0
1,713616031,18,0
1,713616031,14,0
1,713616041,14,0
1,713616041,17,0
1,713616041,18,0
1,713616051,18,0
1,713616051,17,0
1,713616061,17,0
1,713616061,14,0
1,713616071,18,0
1,713616071,17,0
1,713616081,17,0
2,713616081,14,56
2,713616081,17,103
1,713616081,14,0
1,713616081,18,0
2,713616081,18,83
1,713616091,14,242
1,713616091,18,733
1,713616091,17,1051
1,713616101,14,0
1,713616101,17,0
1,713616101,18,0
1,713616111,17,0
1,713616111,18,0
1,713616111,14,0
1,714027001,17,99
1,714027001,18,0
1,714027011,17,132
1,714027011,14,10
1,714027011,18,23
1,714027021,18,21
1,714027021,17,131
1,714027031,17,157
1,714027031,18,25
1,714027031,14,10
1,714055001,14,127
1,714055001,17,0
1,714055001,18,0
1,714055011,18,0
1,714055011,14,293
1,714055011,17,0
1,714055021,18,0
1,714055021,17,0
1,714055021,14,351
1,714055031,14,735
1,714055031,17,0
1,714055031,18,5
1,714117011,17,1064
1,714117011,18,866
1,714117011,14,134
1,714117021,17,1120
1,714117021,18,1290
1,714117021,14,58
1,714117041,14,1448
1,714117041,17,2763
1,714117041,18,2289
1,714117051,17,1364
1,714117051,18,1516
1,714117051,14,222
1,714117071,17,1400
1,714117071,18,915
1,714117071,14,230
1,714117081,18,1160
1,714117081,17,986
1,714117081,14,142
1,714117111,18,1741
1,714117111,17,2479
1,714117111,14,911
1,714117121,18,332
1,714117121,17,532
1,714117121,14,114
1,714117131,14,1088
1,714117131,18,1943
1,714117131,17,2323
1,714117141,18,864
1,714117141,17,1765
1,714117141,14,266
1,714117151,17,1610
1,714117151,18,1337
1,714117151,14,466
1,714117161,18,754
1,714117161,17,986
1,714117161,14,28
1,714553001,14,0
1,714820031,17,8686
4,714820031,17,30232
4,714820031,14,15533
4,714820031,18,19268
1,714820031,14,41
1,714820031,18,6324
1,714820051,18,3529
4,714820051,14,5197
1,714820051,14,1336
4,714820051,18,6023
1,714820051,17,5480
4,714820051,17,9264
1,715011001,18,1807
1,715011001,14,31
4,715011001,14,1588
4,715011001,17,2961
1,715011001,17,3196
4,715011001,18,3036
4,715011021,17,2912
1,715011021,17,3646
1,715011021,18,2093
4,715011021,18,3031
4,715011021,14,1572
1,715011021,14,95
1,715011031,14,180
1,715011031,18,537
1,715011031,17,885
1,716102001,14,200
1,716102001,18,212
1,716102001,17,360
1,716103001,17,536
1,716103001,14,238
1,716103001,18,448
1,716137001,17,3675
1,716137001,14,1724
1,716137001,18,3040
1,716137011,18,5885
1,716137011,17,6977
1,716137011,14,3376
1,716311001,18,0
1,716311001,17,0
4,716333001,18,770
4,716333001,17,1538
4,716333001,14,692
1,716333001,17,0
1,716333011,18,0
1,716333011,17,44
1,716333021,14,108
1,716333021,18,106
1,716333021,17,110
1,716333031,17,314
1,716333031,18,344
1,716333031,14,260
4,716333041,14,735
1,716333041,18,0
4,716333041,18,894
4,716333041,17,1371
1,716333041,14,0
1,716333041,17,0
1,716333051,17,0
4,716333051,18,1034
4,716333051,14,1173
4,716333051,17,1793
1,716333051,14,0
1,716333061,17,152
1,716333061,14,128
1,716333061,18,62
1,730000001,17,2764
1,730000001,14,24
3,730000001,17,924
4,730000001,17,12516
3,730000001,18,1596
2,730000001,17,2644
4,730000001,14,7988
4,730000001,18,9028
1,730000001,18,366
2,730000001,18,840
2,730000001,14,2714
1,730000011,14,0
1,730000011,18,954
1,730000011,17,2536
3,730000011,18,1352
4,730000011,14,7548
2,730000011,14,2364
4,730000011,17,11542
2,730000011,17,3068
4,730000011,18,11186
2,730000011,18,240
3,730000011,17,428
1,730770001,14,7156
4,730770001,18,17310
4,730770001,17,18510
2,730770001,18,570
2,730770001,14,1256
1,730770001,17,9259
3,730770001,14,3180
4,730770001,14,15180
1,730770001,18,5477
3,730770001,17,3240
3,730770001,18,1350
4,730770071,18,16110
4,730770071,17,15240
4,730770071,14,8460
3,730770071,17,3750
3,730770071,18,3180
3,730770071,14,2880
1,730770071,18,7892
2,730770071,18,2482
2,730770071,14,634
1,730770071,17,15437
1,730770071,14,9672
1,733873001,17,434
4,733873001,14,1671
4,733873001,18,2302
1,733873001,14,672
1,733873001,18,536
4,733873001,17,3027
1,735647011,18,2017
2,735647011,17,2534
2,735647011,14,412
4,735647011,14,422
3,735647011,18,1974
1,735647011,14,4766
4,735647011,18,724
3,735647011,17,422
3,735647011,14,788
4,735647011,17,130
2,735647011,18,1974
1,735647011,17,5142
3,735647021,18,3372
4,735647021,18,1442
1,735647021,18,5742
2,735647021,18,1266
2,735647021,17,2676
3,735647021,17,422
4,735647021,14,436
2,735647021,14,70
3,735647021,14,1168
4,735647021,17,308
1,735647021,17,8936
1,735647021,14,9802
1,739322011,18,248
1,739322011,14,0
1,739322011,17,1564
4,739322011,17,1325
1,739322031,14,0
1,739322031,18,0
1,739322031,17,276
4,739322061,17,158
1,739322061,14,0
1,739322061,17,0
1,739322061,18,0
1,742837031,18,0
1,742837031,17,2
1,742837031,14,1
1,742837081,14,7056
1,742837081,18,5965
4,742837081,17,14702
4,742837081,14,16964
1,742837081,17,8484
4,742837081,18,20192
4,742837091,14,7306
4,742837091,17,22374
4,742837091,18,21256
1,742837091,18,2126
3,742837091,18,4822
1,742837091,14,3792
1,742837091,17,3061
3,742837091,17,912
1,757053011,14,13364
3,757053011,17,4882
3,757053011,18,3010
4,757053011,14,45355
4,757053011,17,82031
1,757053011,18,24712
2,757053011,18,6026
1,757053011,17,27334
2,757053011,14,27659
4,757053011,18,48979
2,757053011,17,9912
1,757053021,14,30739
4,757053021,17,93479
1,757053021,17,32090
2,757053021,18,5854
2,757053021,17,9958
3,757053021,17,5072
2,757053021,14,5028
3,757053021,14,26034
4,757053021,18,53990
1,757053021,18,25112
4,757053021,14,67612
3,757053021,18,2924
2,757053031,18,8977
4,757053031,18,59685
1,757053031,18,36136
3,757053031,17,13599
3,757053031,14,13478
4,757053031,17,75794
1,757053031,17,22688
2,757053031,14,15398
3,757053031,18,3648
1,757053031,14,36172
2,757053031,17,13843
4,757053031,14,72066
1,757053051,17,0
1,757053051,18,2320
1,757053051,14,9404
4,773492011,17,28730
2,773492011,18,1170
4,773492011,18,30940
1,773492011,18,5102
4,773492011,14,17550
3,773492011,17,1950
1,773492011,14,5922
1,773492011,17,5906
3,773492031,17,260
1,773492031,17,5212
1,773492031,14,1992
1,773492031,18,1309
2,773492031,18,650
4,773492031,17,5200
4,773492031,14,2860
4,773492031,18,6370
1,773492061,17,0
4,773492091,17,1718
1,773492091,18,9256
4,773492091,18,1365
4,773492091,14,1123
1,773492091,14,6039
1,773492091,17,6781
1,773492161,17,5082
1,773492161,14,4250
4,773492161,17,14040
1,773492161,18,2780
4,773492161,14,8970
2,773492161,18,1560
4,773492161,18,13910
3,773492161,17,1300
1,773492291,14,734
1,773492291,18,2332
1,773492291,17,3642
4,773492291,17,4021
4,773492291,14,1906
4,773492291,18,2623
1,775036001,18,860
1,775036001,17,1618
1,775036001,14,0
1,775037001,14,0
1,775037001,17,0
3,776324001,18,2362
1,776324001,17,22780
2,776324001,14,2918
3,776324001,17,222
1,776324001,14,17348
1,776324001,18,5658
4,776324001,14,8276
2,776324001,17,3928
4,776324001,18,12346
4,776324001,17,7542
3,776324001,14,444
3,776324021,17,8082
4,776324021,14,8294
3,776324021,18,4804
1,776324021,14,10727
4,776324021,17,12578
3,776324021,14,1054
4,776324021,18,14722
1,776324021,17,17210
2,776324021,18,156
1,776324021,18,10343
2,776324021,17,2070
3,776324071,14,1374
1,776324071,17,11075
3,776324071,18,1176
1,776324071,18,5976
3,776324071,17,876
1,776324071,14,10026
2,776324071,14,42
4,776324071,17,12416
4,776324071,18,12266
4,776324071,14,5914
1,776324091,18,4156
4,776324091,17,11412
4,776324091,14,6006
3,776324091,18,7956
2,776324091,17,572
3,776324091,14,104
2,776324091,18,884
3,776324091,17,3380
1,776324091,41,0
1,776324091,14,2784
2,776324091,14,26
1,776324091,17,2088
4,776324091,18,16776
4,778942001,18,2537
1,778942001,18,0
4,778942001,17,3900
1,778942001,14,1679
1,778942001,17,0
4,778942001,14,4002
3,778942001,18,875
3,778942061,17,951
3,778942061,18,1335
4,778942061,17,634
4,778942061,18,890
1,778942061,14,2455
1,778942061,18,418
4,778942061,14,1546
1,778942061,17,401
1,781348031,14,2873
1,781348031,17,5876
2,781348031,18,5646
3,781348031,18,1392
1,781348031,18,3127
3,781348031,14,5904
4,781348031,14,17156
3,781348031,17,3292
2,781348031,17,11514
4,781348031,18,30016
4,781348031,17,38288
4,781348061,17,34087
3,781348061,17,2998
4,781348061,18,29670
4,781348061,14,18183
2,781348061,18,2564
1,781348061,14,3411
2,781348061,17,7570
1,781348061,17,7158
1,781348061,18,3440
3,781348061,14,3270
3,781348061,18,1558
2,781348071,18,1820
1,781348071,14,5814
1,781348071,17,7132
1,781348071,18,7224
4,781348071,14,10080
4,781348071,18,19236
4,781348071,17,18956
2,781348071,17,2632
2,781348071,14,1960
3,781348081,14,1654
3,781348081,17,3776
4,781348081,18,14996
2,781348081,18,2848
4,781348081,17,9284
1,781348081,17,32900
2,781348081,17,4586
4,781348081,14,6206
3,781348081,18,3386
1,781348081,14,15210
1,781348081,18,19428
1,810130001,14,5966
1,810130001,18,6852
3,810130001,18,34558
1,810130001,17,10363
3,810130001,17,2710
2,810130001,18,970
1,810130241,18,2656
3,810130241,18,12340
4,810130241,17,17945
4,810130241,18,46655
3,810130241,17,2333
1,810130241,14,6370
4,810130241,14,7178
1,810130241,17,8208
1,810130491,14,9002
3,810130491,18,1327
2,810130491,18,320
1,810130491,18,5962
3,810130491,17,1550
1,810130491,17,12146
4,810130631,17,13440
2,810130631,18,340
1,810130631,14,14274
1,810130631,17,19197
4,810130631,14,9710
1,810130631,18,13852
4,810130631,18,10730
3,810759001,14,90
3,810759001,18,2010
1,810759001,18,6386
4,810759001,18,19680
1,810759001,14,5238
4,810759001,14,5610
4,810759001,17,9750
1,810759001,17,6028
1,810759411,14,16
1,810759411,18,60
1,810759411,17,174
1,810761001,17,10362
4,810761001,18,5898
1,810761001,18,2278
4,810761001,17,2964
4,810761001,14,84
1,810761001,14,9914
2,810761001,17,42
3,810761001,18,3024
4,811671001,17,886
1,811671001,17,1842
1,811671001,14,16
1,811671001,18,1174
4,811671001,14,660
4,811671001,18,674
4,811671011,18,1020
4,811671011,14,880
1,811671011,18,1097
4,811671011,17,1320
2,811671011,14,18
1,811671011,17,266
1,811671011,14,444
4,811892001,17,3007
4,811892001,14,1621
4,811892001,18,2122
1,815905001,18,3018
3,815905001,17,280
2,815905001,18,120
3,815905001,18,140
4,815905001,18,480
4,815905001,14,240
2,815905001,17,360
3,815905001,14,140
4,815905001,17,700
2,815905001,14,180
1,815905001,14,1460
1,815905001,17,2871
1,815905011,14,890
1,815905011,18,1429
2,815905011,18,120
3,815905011,17,400
4,815905011,17,740
1,815905011,17,1170
4,815905011,18,380
2,815905011,14,120
3,815905011,18,100
4,815905011,14,20
3,815905011,14,160
2,815905011,17,260
4,820270001,17,27132
3,820270001,18,3192
4,820270001,18,30324
4,820270001,14,11340
1,820270001,17,11439
3,820270001,17,3360
1,820270001,14,14904
1,820270001,18,12804
4,820270011,17,6216
1,820270011,14,10323
4,820270011,18,8568
3,820270011,18,1260
1,820270011,18,9429
1,820270011,17,8808
3,820270021,18,2352
1,820270021,17,5350
3,820270021,17,2268
4,820270021,18,25788
1,820270021,14,10290
4,820270021,14,11340
4,820270021,17,20832
1,820270021,18,7244
1,855656001,18,0
4,855656001,14,1339
4,855656001,18,2435
1,855656001,17,0
4,855656001,17,291
1,855656021,17,0
4,855656021,14,1542
4,855656021,18,3224
1,855656021,18,0
4,855656021,17,938
1,855656031,14,7
4,855656031,18,645
1,855656031,17,0
4,855656031,14,1046
1,855656031,18,0
4,855656031,17,757
4,856015001,17,3220
2,856015001,14,5670
3,856015001,17,7104
1,856015001,17,2706
1,856015001,14,770
2,856015001,17,630
3,856015001,18,1330
1,856015001,18,382
2,856015001,18,2372
1,859200001,17,3416
1,859200001,18,2118
1,859200001,14,1755
99,859200001,18,768
1,859200011,14,1868
99,859200011,18,624
1,859200011,17,6558
1,859200011,18,2468
2,896761001,17,4160
1,896761001,18,1440
1,896761001,17,4012
4,896761001,18,7680
3,896761001,14,1600
1,896761001,14,6
4,896761001,17,6720
3,896761001,17,4160
4,896761001,14,1600
3,896761001,18,1200
1,896761011,17,10986
3,896761011,14,5040
3,896761011,18,7680
3,896761011,17,11520
4,896761011,17,12160
4,896761011,14,5120
1,896761011,14,90
1,896761011,18,8800
4,896761011,18,23200
2,896761011,17,10720
4,896761021,17,18880
3,896761021,17,8560
4,896761021,18,28960
1,896761021,14,13126
4,896761021,14,9280
1,896761021,17,31836
3,896761021,14,7760
1,896761021,18,7190
3,896761021,18,7840
2,896761021,17,12800
4,896761031,14,25280
4,896761031,17,52480
3,896761031,18,17440
3,896761031,14,18880
4,896761031,18,62000
1,896761031,14,8118
2,896761031,17,29520
3,896761031,17,22960
1,896761031,17,43722
1,896761031,18,13758
1,896761171,14,0
3,896761171,18,1920
1,896761171,18,1840
3,896761171,17,7040
4,896761171,17,16960
4,896761171,18,9200
3,896761171,14,5120
