PGM_GRP_ID_S,PRD_NBR,PRC_STR_GRP_ID_S,ELAS_IDX_RAT
69100,432252001,708,-1.9739
69100,432252001,709,-1.9739
71407,432280001,691,-1.9739
71407,432280001,698,-1.9739
71432,432247011,709,-1.9126
71432,432247011,736,-1.9126
71432,432247041,688,-1.9126
70437,432386001,705,-1.4959
70437,432386001,737,-1.49596
70437,432386011,715,-1.4959
69100,432252001,715,-1.9739
69100,432252001,718,-1.9739
69100,432253011,688,-1.9739
71407,432280011,698,-1.9739
71407,432280011,736,-1.9739
71241,432281001,698,-1.9739
71432,432247051,688,-1.9126
71432,432247051,703,-1.90738
71432,432247051,709,-1.9126
71432,432247051,718,-1.9126
71432,432247051,737,-1.90625
72471,432248001,691,-1.9126
72471,432248001,705,-1.9126
72471,432248001,707,-1.9126
70437,432386021,677,-1.4959
70437,432386021,704,-1.4959
70437,432386021,736,-1.4959
70437,432386021,737,-1.49596
70437,432386031,703,-1.49595
69100,432253021,707,-1.9739
69100,432253021,735,-1.9739
71241,432281001,718,-1.9739
71241,432281021,691,-1.9739
72471,432248011,708,-1.9126
72471,432248011,709,-1.9126
70437,432386031,709,-1.4959
70437,432386041,677,-1.4959
70437,432386041,691,-1.4959
70437,432386041,715,-1.4959
70437,432386051,703,-1.49595
71242,432282021,718,-1.9739
72471,432248021,707,-1.9126
72471,432248021,718,-1.9126
72471,432248031,691,-1.9126
72471,432248031,708,-1.9126
70437,432386061,682,-1.4959
70437,432386061,688,-1.4959
70437,432386061,736,-1.4959
71258,432254011,705,-1.9739
69325,432256011,705,-1.9739
69325,432256011,709,-1.9739
71363,432283001,691,-1.9739
71363,432283001,737,-1.96661
71363,432283011,708,-1.9739
72471,432248051,704,-1.9126
68910,432392001,708,-1.4959
68910,432392011,704,-1.4959
68910,432392011,707,-1.4959
69325,432256021,709,-1.9739
69325,432256021,737,-1.96661
69745,432257001,709,-1.9739
69745,432257001,735,-1.9739
71363,432283021,677,-1.9739
71363,432283021,698,-1.9739
71363,432283021,708,-1.9739
69210,432289001,688,-1.9739
72471,432248051,715,-1.9126
72471,432248061,688,-1.9126
72471,432248061,715,-1.9126
69616,432398001,698,-1.5441
69616,432398001,708,-1.5441
69616,432398001,736,-1.5441
69616,432398021,705,-1.5441
71434,432399001,698,-1.9126
69745,432257011,677,-1.9739
69745,432257011,703,-1.9679
69745,432257011,735,-1.9739
69745,432257011,736,-1.9739
71232,432258001,698,-1.9739
71232,432258001,718,-1.9739
69210,432289001,709,-1.9739
69210,432289011,698,-1.9739
69210,432289011,708,-1.9739
72471,432249001,718,-1.9126
72471,432249011,718,-1.9126
70383,434018031,704,-1.3416
70383,434018031,718,-1.3416
71225,434046061,677,-1.3416
71225,434046061,688,-1.3416
71225,434046061,703,-1.34361
71225,434046061,708,-1.3416
72490,432445021,737,-1.28683
72493,432450011,698,-1.2835
72493,432450011,703,-1.28624
72493,432450011,705,-1.2835
72493,432450011,708,-1.2835
72493,432450011,718,-1.2835
72493,432450011,735,-1.2835
71918,434005001,571,-1.9702
71918,434005001,572,-1.9702
71918,434005011,541,-1.9702
71918,434005011,547,-1.9702
69656,434020021,698,-1.3416
69656,434020021,708,-1.3416
69656,434020031,682,-1.3416
69815,434047001,730,-1.17167
69929,434048001,720,-1.11719
69000,432454011,682,-1.768
72748,432455021,735,-1.9126
71918,434005021,541,-1.9702
71918,434005021,546,-1.9702
69656,434020031,736,-1.3416
69902,434023001,730,-1.17167
64689,434049001,730,-1.17167
71270,434052001,732,-1.0783
71500,434061001,702,-1.622
72747,432456011,705,-1.9126
72747,432456021,707,-1.9126
71918,434005031,542,-1.9702
71918,434005031,547,-1.9702
69935,434025001,744,-1.10468
69935,434025011,711,-1.14136
69935,434025011,730,-1.17167
69935,434025011,744,-1.10468
71245,434026001,702,-1.16542
71245,434026001,732,-1.0783
71245,434026001,742,-1.18113
69855,434027001,711,-1.14136
69855,434027001,720,-1.11719
69855,434027001,726,-1.1149
70548,434062011,678,-1.60474
70548,434062011,681,-1.5855
72496,432474001,705,-1.2835
72496,432474011,688,-1.2835
68617,434007021,677,-1.3416
68617,434007021,704,-1.3416
68617,434007021,715,-1.3416
68617,434007031,682,-1.3416
68617,434007031,703,-1.34361
69855,434027011,730,-1.17167
69855,434027011,742,-1.18113
69855,434027011,745,-1.1604
70720,434028001,729,-1.12088
70548,434062011,733,-1.55734
72524,434063011,729,-1.40196
72496,432474021,698,-1.2835
72496,432474021,705,-1.2835
72496,432474021,737,-1.28683
71223,432476001,698,-1.2835
68617,434007031,735,-1.3416
68873,434008041,677,-1.3416
70718,434030001,705,-1.9126
70718,434030001,707,-1.9126
70718,434030001,709,-1.9126
70718,434030011,698,-1.9126
70718,434030011,703,-1.90738
69917,434067001,716,-1.1799
69917,434067011,726,-1.18278
71223,432476011,715,-1.2835
68873,434008041,691,-1.3416
70718,434030011,709,-1.9126
69126,434031001,688,-1.9126
72494,432485001,703,-1.28624
72494,432485011,677,-1.2835
72494,432485011,703,-1.28624
72494,432485011,708,-1.2835
72495,432486001,682,-1.2835
72495,432486001,688,-1.2835
69726,434009011,703,-1.34361
69726,434009011,735,-1.3416
69726,434009021,703,-1.34361
69126,434031011,735,-1.9126
69126,434031011,736,-1.9126
69126,434031021,735,-1.9126
72502,432419021,704,-1.2835
72502,432419021,708,-1.2835
72502,432419021,709,-1.2835
72502,432419021,736,-1.2835
72495,432486011,677,-1.2835
72495,432486011,735,-1.2835
69726,434009021,715,-1.3416
69726,434009021,737,-1.34404
70954,434011001,705,-1.3416
70954,434011001,718,-1.3416
70954,434011001,735,-1.3416
72471,434032001,691,-1.9126
72471,434032001,735,-1.9126
72471,434032011,682,-1.9126
72471,434032011,707,-1.9126
72502,432419021,737,-1.28683
72502,432419031,698,-1.2835
71438,432421021,707,-1.9126
72496,432494011,705,-1.2835
72496,432494011,708,-1.2835
72471,434032011,736,-1.9126
72471,434032011,737,-1.90625
72471,434032021,735,-1.9126
72471,434032031,682,-1.9126
72471,434032031,698,-1.9126
71438,432421021,735,-1.9126
71439,432422001,691,-1.9126
71439,432422001,703,-1.90738
71439,432422001,735,-1.9126
71223,432495001,707,-1.2835
71223,432495001,736,-1.2835
71223,432495011,709,-1.2835
71223,432495011,715,-1.2835
71223,432495011,718,-1.2835
68925,434012001,677,-1.3416
68925,434012001,735,-1.3416
68925,434012011,688,-1.3416
72471,434032031,737,-1.90625
72471,434032041,703,-1.90738
72471,434032041,705,-1.9126
69063,432423011,703,-1.90738
71223,432495011,735,-1.2835
71223,432495011,737,-1.28683
72495,432496001,705,-1.2835
68925,434012031,691,-1.3416
68925,434012031,709,-1.3416
68925,434012031,735,-1.3416
72471,434032051,703,-1.90738
72471,434032051,708,-1.9126
72471,434032051,735,-1.9126
72471,434032051,737,-1.90625
72471,434035001,709,-1.9126
69453,432428001,688,-1.9126
69453,432428011,708,-1.9126
68810,432514001,691,-1.4959
68810,432514001,735,-1.4959
68810,432514001,737,-1.49596
68810,432514011,688,-1.4959
68810,432514011,703,-1.49595
68810,432514011,708,-1.4959
68925,434012041,708,-1.3416
70492,434015011,698,-1.3416
72471,434035001,715,-1.9126
72471,434035011,704,-1.9126
72471,434035011,707,-1.9126
72471,434035011,718,-1.9126
72471,434035021,688,-1.9126
72471,434035021,703,-1.90738
69453,432428011,736,-1.9126
69453,432428031,677,-1.9126
69453,432428031,688,-1.9126
69453,432428031,703,-1.90738
69453,432428031,736,-1.9126
69182,432429011,677,-1.5441
70492,434015021,704,-1.3416
70492,434015031,698,-1.3416
69940,434036001,729,-1.12088
69940,434036001,742,-1.18113
69922,434038001,702,-1.16542
69922,434038001,716,-1.10393
69922,434038001,726,-1.1149
69922,434038001,745,-1.1604
69182,432429011,737,-1.54342
72490,432431001,688,-1.2835
72490,432431001,705,-1.2835
72490,432431001,715,-1.2835
72490,432431011,703,-1.28624
72490,432431011,708,-1.2835
71298,432521001,711,-1.60484
71298,432521001,724,-1.59775
71298,432521001,729,-1.58386
71298,432521001,730,-1.62716
71080,434017011,677,-1.3416
71080,434017011,688,-1.3416
71080,434017011,708,-1.3416
71080,434017011,715,-1.3416
70760,434043001,724,-1.14062
70760,434043001,732,-1.0783
64532,434044001,720,-1.11719
70801,434045001,726,-1.1149
70801,434045001,732,-1.0783
72493,432438001,698,-1.2835
72493,432438001,705,-1.2835
72493,432438001,737,-1.28683
72493,432438011,698,-1.2835
72493,432438011,737,-1.28683
71684,432439001,737,-1.54342
72490,432445001,682,-1.2835
71298,432521001,745,-1.59738
71298,432521021,711,-1.60484
71298,432521021,726,-1.5876
71298,432521021,732,-1.55851
68798,432536001,703,-1.49595
68798,432536011,715,-1.4959
68798,432536011,735,-1.4959
68798,432536011,737,-1.49596
70383,434018011,688,-1.3416
70383,434018011,708,-1.3416
70383,434018011,735,-1.3416
70383,434018011,737,-1.34404
70383,434018021,677,-1.3416
71225,434046031,737,-1.34404
71225,434046041,688,-1.3416
72490,432445021,682,-1.2835
72490,432445021,688,-1.2835
72490,432445021,691,-1.2835
71437,434096001,698,-1.9126
71437,434096001,735,-1.9126
56803,434274001,666,-1.3962
56803,434274001,668,-1.3962
56803,434274011,683,-1.3962
72559,434277001,724,-1.4401
71925,434145001,745,-0.96845
70915,434216021,543,-0.7164
70915,434216021,553,-0.7164
70915,434216021,556,-0.7164
70915,434216021,557,-0.7164
70915,434216031,536,-0.72212
70915,434216031,557,-0.7164
70915,434216031,569,-0.7164
70915,434216031,571,-0.7164
71491,434225001,553,-1.1096
71325,434103001,724,-1.14062
71325,434103011,711,-1.14136
71325,434103011,732,-1.0783
72559,434277001,742,-1.45277
72559,434277011,711,-1.45527
72559,434277011,744,-1.35755
56804,434278001,662,-1.3962
56804,434278001,663,-1.3962
56804,434278001,668,-1.3962
56804,434278001,669,-1.3962
71925,434148001,726,-1.04046
71925,434148001,732,-1.09197
71925,434148001,744,-1.04813
71925,434149001,702,-0.9676
71891,434227001,727,-0.9072
71890,434230001,657,-0.9072
71284,434232011,533,-1.0286
71284,434232011,554,-1.0286
71284,434232011,556,-1.0286
71284,434232011,571,-1.0286
70968,434236001,698,-1.0794
71514,434238001,677,-1.0794
71514,434238001,703,-1.08472
56804,434278011,668,-1.3962
56804,434278011,676,-1.3962
56804,434278011,689,-1.3962
56805,434279021,671,-1.0933
56805,434279021,706,-1.09549
56805,434279031,683,-1.0933
71429,434153001,705,-1.9126
71429,434153001,709,-1.9126
71429,434153001,718,-1.9126
71429,434153021,705,-1.9126
71514,434238001,718,-1.0794
71104,434244001,737,-1.43945
71104,434244011,677,-1.4385
71229,434281001,689,-1.3962
71229,434281001,706,-1.39676
71429,434153031,691,-1.9126
71429,434153031,736,-1.9126
70982,434231011,542,-1.0286
70982,434231011,555,-1.0286
70982,434231021,547,-1.0286
71104,434244011,735,-1.4385
71124,434245001,698,-1.4385
71229,434281021,675,-1.3962
69615,434154001,715,-1.9126
69615,434154011,709,-1.9126
69615,434154021,682,-1.9126
69615,434154021,688,-1.9126
71284,434232001,571,-1.0286
69742,434248001,703,-1.43928
69742,434248001,736,-1.4385
70757,434249001,677,-1.4385
70757,434249001,691,-1.4385
70757,434249001,705,-1.4385
72560,434284001,729,-1.4128
72560,434284011,711,-1.45527
71480,434285011,663,-0.8189
72561,434292001,724,-1.4401
69615,434154021,705,-1.9126
69615,434154021,718,-1.9126
70962,434158001,682,-1.9126
69917,434067011,745,-1.16288
69917,434067031,711,-1.18321
69917,434067031,726,-1.18278
69917,434067031,732,-1.17673
69917,434067031,744,-1.15796
70757,434249001,737,-1.43945
70626,434251001,737,-1.43886
71587,434254001,677,-1.4385
71370,434104001,724,-1.14062
71370,434104001,726,-1.1149
71563,434163001,682,-1.9126
71563,434163001,737,-1.90625
71431,434172001,691,-1.9126
57281,434069011,716,-1.1799
57281,434069011,726,-1.18278
57281,434069011,730,-1.18639
57281,434069011,744,-1.15796
69809,434070001,720,-1.16525
71587,434254001,736,-1.4385
71276,434255021,704,-1.3416
71276,434255021,705,-1.3416
71276,434255021,718,-1.3416
71276,434255021,736,-1.3416
70984,434111001,677,-1.9126
71005,434112001,707,-1.9126
71075,434173001,691,-1.9126
71075,434173001,705,-1.9126
71075,434173001,708,-1.9126
71075,434173001,709,-1.9126
71075,434173001,737,-1.90625
71308,434177011,707,-1.9126
71308,434177011,736,-1.9126
68714,434076001,677,-1.9126
68714,434076001,736,-1.9126
68714,434076011,691,-1.9126
71276,434255031,707,-1.3416
71276,434255041,708,-1.3416
71005,434112011,708,-1.9126
71005,434112011,709,-1.9126
71005,434112011,718,-1.9126
71005,434112011,735,-1.9126
71005,434112011,736,-1.9126
71005,434112011,737,-1.90625
71308,434177021,709,-1.9126
71308,434177021,736,-1.9126
70681,434178001,677,-1.9126
70681,434178001,703,-1.90738
68714,434076011,703,-1.90738
68714,434076011,705,-1.9126
68714,434076011,736,-1.9126
69823,434077001,745,-1.16288
71049,434078001,702,-1.18515
71279,434116011,730,-1.17167
71279,434116011,744,-1.10468
71279,434116011,745,-1.1604
71556,434117001,720,-1.11719
71556,434117001,730,-1.17167
70681,434178001,718,-1.9126
70681,434178011,682,-1.9126
70681,434178011,708,-1.9126
70681,434178011,715,-1.9126
70681,434178011,737,-1.90625
70681,434178021,677,-1.9126
71049,434078011,711,-1.18321
71049,434078011,726,-1.18278
71049,434078011,730,-1.18639
56799,434263011,671,-1.3962
69895,434264001,662,-1.0933
69895,434264001,666,-1.0933
69895,434264001,727,-1.0933
70169,434134001,682,-1.9126
70169,434134001,707,-1.9126
69946,434079011,729,-1.17495
69946,434079021,702,-1.18515
69946,434079021,729,-1.17495
69895,434264021,666,-1.0933
69895,434264021,727,-1.0933
69895,434264031,663,-1.0933
69895,434264031,683,-1.0933
69945,434265001,663,-0.8189
69945,434265001,666,-0.8189
69945,434265001,669,-0.8189
70169,434134011,682,-1.9126
70169,434134011,709,-1.9126
70169,434134021,691,-1.9126
70169,434134021,703,-1.90738
70169,434134021,708,-1.9126
71889,434183011,663,-0.9577
71889,434183011,668,-0.9577
71889,434183011,676,-0.9577
71889,434183011,727,-0.9577
71889,434183021,689,-0.9577
69946,434079021,744,-1.15796
69946,434079021,745,-1.16288
69946,434079031,724,-1.17634
69946,434079031,730,-1.18639
71065,434083001,705,-1.9126
69945,434265001,683,-0.8189
69945,434265011,662,-0.8189
69945,434265011,683,-0.8189
72540,434267001,724,-1.4401
72216,434138001,724,-1.00114
72216,434138011,726,-1.04046
71233,434139011,711,-1.18321
72071,434189001,706,-1.75592
72071,434190001,675,-1.7573
71889,434197001,666,-0.9577
71889,434197001,673,-0.9577
71889,434197011,675,-0.9577
71043,434207021,677,-1.3416
71065,434083011,682,-1.9126
72540,434267011,724,-1.4401
72540,434267011,745,-1.43665
71233,434139011,720,-1.16525
71233,434139011,744,-1.15796
71233,434139021,726,-1.18278
71233,434139021,742,-1.15828
72472,434085001,709,-1.9126
72472,434087001,677,-1.9126
72472,434087001,704,-1.9126
72472,434088001,688,-1.9126
71052,434269011,680,-1.29801
56801,434271011,663,-1.0933
56801,434271011,669,-1.0933
71247,434142001,716,-1.1799
71043,434207031,715,-1.3416
71043,434207031,736,-1.3416
71043,434207041,735,-1.3416
71043,434207051,691,-1.3416
72472,434088001,715,-1.9126
72558,434090001,732,-1.36384
72558,434090021,716,-1.39562
72558,434090021,726,-1.42164
72558,434090021,745,-1.43665
56801,434271011,727,-1.0933
56801,434271021,666,-1.0933
56801,434271021,671,-1.0933
56801,434271021,727,-1.0933
71934,434273011,663,-1.3962
71934,434273011,671,-1.3962
71925,434145001,720,-1.03204
71925,434145001,726,-1.04046
70915,434216001,547,-0.7164
70915,434216011,542,-0.7164
70915,434216011,543,-0.7164
70915,434216011,569,-0.7164
70915,434216021,533,-0.7164
72524,434092001,730,-1.49934
72524,434092011,745,-1.43665
69365,434095001,703,-1.90738
69365,434095001,735,-1.9126
70783,434418001,657,-1.3962
70783,434418001,673,-1.3962
70636,434419001,662,-1.3962
70636,434419001,706,-1.39676
70636,434419011,663,-1.3962
71236,434421011,676,-1.3962
70786,434539011,706,-1.09549
70786,434539021,666,-1.0933
70786,434539021,671,-1.0933
69846,434317011,732,-1.01768
69846,434317011,742,-0.99546
72527,434318001,732,-1.40708
72527,434318011,729,-1.40196
71929,434343011,730,-1.49198
71929,434344001,702,-1.48019
71929,434344001,729,-1.3952
70662,434423001,676,-0.8189
70662,434423011,662,-0.8189
70662,434423011,666,-0.8189
70662,434423011,669,-0.8189
70662,434423011,675,-0.8189
71260,434429001,669,-1.0933
71260,434429001,706,-1.09549
70786,434539031,689,-1.0933
70786,434539031,706,-1.09549
70786,434539031,727,-1.0933
69963,434553001,711,-1.09669
69963,434553001,726,-1.10029
69963,434553001,732,-1.10614
69963,434553001,744,-1.10562
72527,434318011,730,-1.39703
72527,434318011,745,-1.3963
72527,434319001,729,-1.40196
72527,434319001,730,-1.39703
71929,434347001,742,-1.48838
71929,434347001,744,-1.3548
71929,434352001,724,-1.43063
71260,434429011,669,-1.0933
71260,434429011,676,-1.0933
71062,434432011,657,-1.3962
71062,434432011,669,-1.3962
71062,434432011,671,-1.3962
69963,434553011,744,-1.10562
69900,434569001,729,-1.04045
69817,434570001,726,-1.04192
72531,434320011,720,-1.40155
71929,434352001,744,-1.3548
71929,434357011,732,-1.32222
71929,434357011,744,-1.3548
72536,434361001,702,-1.39765
72536,434361001,730,-1.39703
71062,434432041,676,-1.3962
71062,434432041,727,-1.3962
70717,434456001,671,-1.0933
70717,434456011,671,-1.0933
69955,434578001,716,-1.06799
69955,434578001,720,-1.05438
69955,434578001,742,-0.96986
69955,434578001,744,-1.07868
69841,434580001,702,-0.96807
69841,434580001,742,-0.96986
72531,434322011,711,-1.40029
72531,434322011,720,-1.40155
72531,434322011,724,-1.39978
72531,434323001,711,-1.40029
72531,434323001,732,-1.40708
72536,434361011,720,-1.40155
72536,434362001,720,-1.40155
72536,434362011,711,-1.40029
71551,434460001,732,-1.24102
71498,434461001,720,-1.24202
69802,434466001,702,-1.04928
69802,434466001,720,-1.15131
70917,434471001,744,-1.18223
70502,434581001,729,-1.04045
70502,434581001,730,-0.95809
70502,434581001,744,-1.07868
70502,434581011,732,-1.09929
72531,434323021,720,-1.40155
72531,434323031,711,-1.40029
72531,434323031,716,-1.40506
72531,434323031,720,-1.40155
72531,434323031,744,-1.40237
72533,434325001,716,-1.40506
72533,434325001,730,-1.39703
72533,434325001,744,-1.40237
72536,434362011,730,-1.39703
72541,434363001,716,-1.40506
72541,434363011,702,-1.39765
72541,434363011,716,-1.40506
70917,434471011,732,-1.17622
70917,434471021,726,-1.11766
70917,434471031,744,-1.18223
69804,434472001,720,-1.15131
71286,434596001,744,-1.07868
71380,434600001,702,-0.96807
71380,434600001,742,-0.96986
72533,434325011,729,-1.40196
72534,434326001,732,-1.40708
72534,434326001,745,-1.3963
72532,434327001,702,-1.39765
72532,434327001,716,-1.40506
72532,434327001,729,-1.40196
72541,434363011,724,-1.39978
71929,434374001,716,-1.36434
71929,434374001,730,-1.49198
71929,434374001,745,-1.4555
71060,434478001,711,-1.08353
71060,434478001,724,-1.09879
72561,434292011,716,-1.39562
72561,434292011,726,-1.42164
72532,434327001,730,-1.39703
72532,434328001,711,-1.40029
72532,434328001,724,-1.39978
72532,434328011,702,-1.39765
72532,434328011,729,-1.40196
72532,434328011,732,-1.40708
71929,434375001,729,-1.3952
71929,434375001,732,-1.32222
71929,434375001,745,-1.4555
71929,434378001,720,-1.38184
64740,434485001,724,-1.09879
64740,434485001,732,-1.17622
72563,434293011,702,-1.48904
72563,434293011,730,-1.49934
72564,434294011,732,-1.36384
72532,434328011,742,-1.39348
72532,434328011,745,-1.3963
71929,434330001,732,-1.32222
71929,434330001,742,-1.48838
71929,434330001,745,-1.4555
71929,434330011,711,-1.43684
70729,434332001,702,-0.91821
71929,434382001,716,-1.36434
71929,434382001,742,-1.48838
71929,434384001,702,-1.48019
71929,434384001,730,-1.49198
71929,434384001,732,-1.32222
71255,434490001,724,-1.09879
60122,434492001,702,-1.04928
60122,434492001,742,-1.08557
60122,434492001,745,-1.10203
72566,434297001,702,-1.48904
72566,434297001,729,-1.4128
72566,434297001,732,-1.36384
72566,434297011,702,-1.48904
72566,434297011,716,-1.39562
69961,434334001,673,-1.0933
69961,434334001,676,-1.0933
72535,434335001,711,-1.40029
72535,434335001,720,-1.40155
71933,434390001,724,-0.96845
71933,434390001,729,-0.95143
70789,434392001,663,-1.0933
71331,434493001,724,-1.09879
71331,434493011,711,-1.08353
71331,434493011,716,-1.14681
71331,434493011,744,-1.18223
71331,434493021,720,-1.15131
71331,434493021,729,-1.12648
71331,434493021,730,-1.03885
70688,434298011,672,-1.5605
72535,434335011,744,-1.40237
72535,434335011,745,-1.3963
70789,434392011,683,-1.0933
70789,434392021,676,-1.0933
71331,434493021,745,-1.10203
71331,434493031,716,-1.14681
71331,434493031,742,-1.08557
71019,434494011,726,-1.11766
72536,434337011,711,-1.40029
72536,434337011,729,-1.40196
72537,434338001,716,-1.40506
72537,434338011,702,-1.39765
70637,434394001,662,-1.3962
70637,434394021,657,-1.3962
70602,434507011,726,-1.377
70602,434507011,732,-1.47097
70645,434303001,693,-1.61571
70645,434303021,678,-1.64206
70645,434303021,684,-1.57201
70645,434303021,686,-1.5836
70645,434303021,687,-1.55895
72555,434339001,702,-1.39765
72555,434339001,716,-1.40506
72555,434339001,720,-1.40155
72555,434339011,724,-1.39978
72540,434406001,744,-1.35755
72540,434406011,716,-1.39562
70695,434510001,729,-1.3858
70695,434510001,742,-1.304
72567,434304011,726,-1.42164
71003,434306001,730,-1.93501
71003,434306001,742,-1.93687
72555,434339011,745,-1.3963
72555,434339031,711,-1.40029
72540,434406021,742,-1.45277
70936,434408011,662,-1.3962
70936,434408011,668,-1.3962
70936,434408011,676,-1.3962
70692,434514001,716,-1.41918
70692,434514011,711,-1.31984
70692,434514011,729,-1.3858
71003,434306011,720,-2.06163
72541,434307001,711,-1.45527
72541,434307001,730,-1.49934
72541,434307001,744,-1.35755
72538,434340011,732,-1.40708
70936,434408011,727,-1.3962
70479,434410001,671,-1.3962
70479,434410001,706,-1.39676
70415,434417001,663,-1.3962
71340,434525001,720,-1.42015
71340,434525001,732,-1.47097
71340,434525001,742,-1.304
71295,434526001,720,-1.42015
70607,434530001,729,-1.3858
72541,434309001,720,-1.38815
72541,434309001,726,-1.42164
72541,434309001,732,-1.36384
72541,434309001,745,-1.43665
71929,434343001,716,-1.36434
70415,434417011,671,-1.3962
70415,434417021,663,-1.3962
71929,434532001,702,-1.48019
71929,434532001,744,-1.3548
71929,434532011,702,-1.48019
71929,434532011,726,-1.39037
70786,434539001,657,-1.0933
70786,434539001,706,-1.09549
70786,434539011,666,-1.0933
72572,434314011,702,-1.48904
72572,434314011,730,-1.49934
69846,434317001,732,-1.01768
69846,434317011,702,-1.02806
70279,434750021,700,-1.20145
70279,434750021,672,-1.1864
70279,434750021,713,-1.19787
70279,434750021,731,-1.1864
72858,438037001,678,-1.15133
72858,438037001,733,-1.09209
72858,438037011,664,-1.00121
72858,438037011,678,-1.15133
71173,434842021,678,-1.51791
70849,434923011,678,-1.19715
70849,434923011,686,-1.18944
70849,434923011,693,-1.19368
70279,434750041,681,-1.19566
70279,434750041,684,-1.18792
70279,434750041,694,-1.18896
70279,434750041,713,-1.19787
70279,434750051,686,-1.18944
72858,438040021,733,-1.09209
72858,438040031,693,-1.09523
72858,438040031,731,-0.9777
71173,434842051,672,-1.3341
69892,434925011,732,-1.33294
71137,434932001,657,-0.9072
72551,434941011,732,-1.40708
71037,434943001,720,-2.06163
71037,434943001,724,-2.00568
71540,434944001,729,-1.33625
70988,434945001,702,-1.43014
64779,438041001,744,-1.5731
71173,434842051,684,-1.36005
71173,434842051,686,-1.38617
71173,434842051,713,-1.53017
70298,434848001,680,-2.22959
70298,434848001,731,-2.2063
70298,434848011,694,-2.25485
72542,434934001,732,-1.08225
72542,434934011,732,-1.08225
69871,434935001,711,-1.4036
70988,434945001,744,-1.34582
71101,438002001,729,-1.615
72858,438043031,681,-1.12728
72858,438043031,687,-0.99109
71902,438045001,730,-1.38487
71066,438048001,702,-1.71207
70218,434859041,681,-1.49246
70218,434859041,684,-1.36005
70218,434859051,686,-1.38617
70218,434859051,694,-1.3779
70218,434859051,731,-1.3341
69871,434935001,732,-1.33294
69871,434935011,724,-1.39749
72551,434938001,730,-1.39703
71102,438003001,726,-1.63927
70955,438004001,726,-1.63927
71361,438049001,726,-1.63927
71361,438049001,742,-1.62282
70218,434859061,684,-1.36005
70218,434859061,694,-1.3779
70218,434859071,678,-1.51791
70218,434859071,694,-1.3779
72551,434938001,745,-1.3963
72551,434939001,702,-1.39765
72551,434939001,730,-1.39703
72551,434941001,729,-1.40196
72551,434941001,742,-1.39348
72551,434941011,730,-1.39703
70955,438004011,720,-1.57111
70955,438004011,732,-1.56899
70955,438004021,702,-1.71207
70955,438004021,716,-1.60217
70991,438056001,732,-1.56899
71902,438070001,732,-1.3134
71902,438071001,726,-1.3421
70848,434862041,681,-1.49246
70848,434862041,731,-1.3341
70848,434862051,672,-1.3341
71290,434605001,702,-0.96807
71290,434605001,720,-1.05438
70955,438004021,726,-1.63927
71367,438005001,729,-1.615
71367,438005001,730,-1.72491
70610,438006001,730,-1.72491
70279,434750061,672,-1.1864
70279,434750061,681,-1.19566
70279,434750071,664,-1.18786
70279,434750071,672,-1.1864
70279,434750071,678,-1.19715
70279,434750071,686,-1.18944
70279,434750071,693,-1.19368
70848,434862061,693,-1.45853
70848,434862071,684,-1.36005
71408,434606001,744,-1.10468
71408,434606011,742,-1.18113
71408,434606011,744,-1.10468
71914,434664001,730,-1.72633
71914,434664001,742,-1.69343
70610,438006011,726,-1.63927
70610,438006011,742,-1.62282
70610,438006011,744,-1.52589
70610,438006011,745,-1.6155
70653,438008011,716,-1.60217
70279,434750071,733,-1.19348
69794,434757001,726,-1.03291
69794,434757001,745,-1.04863
70854,434875001,680,-2.22959
70854,434875011,680,-2.22959
70854,434875011,694,-2.25485
71914,434664011,732,-1.59312
71914,434664021,724,-1.67112
72215,434706001,730,-1.72633
71012,438012001,729,-1.615
70743,438013001,720,-1.57111
70743,438013001,724,-1.64533
70743,438013001,732,-1.56899
70743,438013001,744,-1.52589
70743,438013011,744,-1.52589
69794,434757011,745,-1.04863
69794,434757021,716,-1.04264
71174,434759001,678,-1.20129
70854,434875011,733,-2.34054
72215,434882011,729,-1.64399
72215,434882011,745,-1.6746
72215,434882021,716,-1.6235
72215,434882021,724,-1.67112
72215,434882021,726,-1.64894
72215,434882021,744,-1.59646
70298,434886001,664,-2.23388
70298,434886001,680,-2.22959
70298,434886001,693,-2.34422
70298,434886001,731,-2.2063
71915,434708011,720,-1.62388
71915,434708011,744,-1.59646
68961,434713011,664,-1.60842
71293,438014001,732,-1.56899
71400,438015001,732,-1.56899
70980,438020001,716,-1.60217
70980,438020001,724,-1.64533
71174,434759001,681,-1.17897
71174,434759001,733,-1.14629
71174,434759011,678,-1.20129
71174,434759011,694,-1.07851
71174,434759011,713,-1.21203
71174,434759021,700,-1.26576
70851,434892001,664,-1.18786
70851,434892011,684,-1.18792
70902,434898001,702,-1.10318
70902,434898001,720,-1.06704
68961,434713011,680,-1.61565
70980,438020001,730,-1.72491
71496,438021001,745,-1.6155
70351,438022011,681,-1.02026
70351,438022011,687,-0.91987
71174,434759031,686,-1.08576
71174,434759031,687,-1.05189
71929,434763001,702,-1.48019
71929,434763001,742,-1.48838
71929,434763001,744,-1.3548
71929,434763001,745,-1.4555
70902,434898001,742,-1.15962
70902,434898011,716,-1.03251
70902,434898011,729,-1.05885
70902,434898011,730,-1.10965
70902,434906001,724,-1.08269
72215,434739001,724,-1.67112
72215,434739011,711,-1.68302
