PRD_NBR,PRC_STR_GRP_ID_S,DC_NBR,TOT_SLS_UN_QTY
434875001,680,14,25
434875001,680,17,19
434875001,681,14,23
434875001,681,17,86
434875001,681,18,89
434875001,684,17,158
434875001,684,18,502
434875001,686,14,191
434875001,686,17,42
434875001,686,18,718
434875001,687,14,8
434875001,687,17,62
434875001,687,18,21
434875001,693,17,40
434875001,693,18,59
434875001,694,14,64
434875001,694,17,320
434875001,713,14,8
434875001,713,17,104
434875001,731,17,17
434875001,731,18,24
434875001,733,17,227
434875011,700,14,4
434875011,700,17,80
434875011,664,14,135
434875011,664,17,767
434875011,664,18,88
434875011,672,14,34
434875011,678,14,27
434875011,678,17,37
434875011,680,14,15
434875011,680,17,20
434875011,681,14,20
434875011,681,17,90
434875011,681,18,76
434875011,684,17,151
434875011,684,18,558
434875011,686,14,204
434875011,686,17,40
434875011,686,18,743
434875011,687,14,14
434875011,687,17,71
434875011,687,18,17
434875011,693,17,42
434875011,693,18,49
434875011,694,14,45
434875011,694,17,311
434875011,713,14,12
434875011,713,17,105
434875011,731,17,22
434875011,731,18,25
434875011,733,17,246
434882011,702,14,12
434882011,702,17,93
434882011,711,14,21
434882011,711,17,223
434882011,711,18,306
434882011,716,14,246
434882011,716,17,9
434882011,716,18,254
434882011,720,17,15
434882011,720,18,51
434882011,724,14,13
434882011,724,17,23
434882011,724,18,32
434882011,726,14,114
434882011,729,17,5
434882011,729,18,7
434882011,730,14,30
434882011,730,17,3
434882011,732,14,13
434882011,732,17,100
434882011,732,18,265
434882011,742,17,61
434882011,744,14,2
434882011,744,17,18
434882011,745,14,5
434882011,745,17,22
434882021,702,14,7
434882021,702,17,34
434882021,711,14,21
434882021,711,17,100
434882021,711,18,154
434882021,716,14,105
434882021,716,17,12
434882021,716,18,160
434882021,720,17,2
434882021,720,18,23
434882021,724,14,13
434882021,724,17,7
434882021,724,18,35
434882021,726,14,109
434882021,729,17,4
434882021,729,18,0
434882021,730,14,19
434882021,730,17,4
434882021,732,14,0
434882021,732,17,41
434882021,732,18,122
434882021,742,17,39
434882021,744,14,2
434882021,744,17,3
434882021,745,14,6
434882021,745,17,26
434886001,664,14,306
434886001,664,17,2011
434886001,664,18,189
434886001,680,14,38
434886001,680,17,28
434886001,681,14,33
434886001,681,17,189
434886001,681,18,170
434886001,684,17,185
434886001,684,18,1174
434886001,686,14,339
434886001,686,17,92
434886001,686,18,1563
434886001,687,14,17
434886001,687,17,110
434886001,687,18,45
434886001,693,17,61
434886001,693,18,125
434886001,731,17,62
434886001,731,18,56
434886011,664,14,177
434886011,664,17,1370
434886011,664,18,138
434886011,680,14,23
434886011,680,17,15
434886011,681,14,20
434886011,681,17,143
434886011,681,18,132
434886011,684,17,136
434886011,684,18,670
434886011,686,14,217
434886011,686,17,46
434886011,686,18,983
434886011,687,14,11
434886011,687,17,72
434886011,687,18,23
434886011,693,17,41
434886011,693,18,68
434886011,731,17,27
434886011,731,18,27
434889001,700,14,3
434889001,700,17,39
434889001,664,14,26
434889001,664,17,151
434889001,664,18,7
434889001,672,14,8
434889001,678,14,16
434889001,678,17,10
434889001,680,14,1
434889001,680,17,6
434889001,681,14,6
434889001,681,17,10
434889001,681,18,25
434889001,684,17,35
434889001,684,18,143
434889001,686,14,102
434889001,686,17,4
434889001,686,18,333
434889001,687,14,3
434889001,687,17,1
434889001,687,18,4
434889001,693,17,7
434889001,693,18,1
434889001,694,14,8
434889001,694,17,111
434889001,713,14,6
434889001,713,17,36
434889001,731,17,8
434889001,731,18,4
434889001,733,17,59
434892001,664,14,5
434892001,664,17,5
434892001,664,18,6
434892001,680,17,1
434892001,684,17,18
434892001,684,18,44
434892001,686,14,16
434892001,686,18,159
434892001,694,14,4
434892001,694,17,2
434892001,713,14,1
434892001,713,17,41
434892001,733,17,28
434892011,664,14,7
434892011,664,17,1
434892011,664,18,0
434892011,680,17,0
434892011,684,17,4
434892011,684,18,23
434892011,686,14,11
434892011,686,18,123
434892011,694,14,0
434892011,694,17,1
434892011,713,14,0
434892011,713,17,22
434892011,733,17,19
434898001,702,14,21
434898001,702,17,176
434898001,711,14,3
434898001,711,17,421
434898001,711,18,298
434898001,716,14,239
434898001,716,17,26
434898001,716,18,260
434898001,720,17,30
434898001,720,18,68
434898001,724,14,6
434898001,724,17,35
434898001,724,18,51
434898001,726,14,131
434898001,729,17,6
434898001,729,18,39
434898001,730,14,41
434898001,730,17,21
434898001,732,14,17
434898001,732,17,118
434898001,732,18,300
434898001,742,17,124
434898001,744,14,6
434898001,744,17,20
434898001,745,14,5
434898001,745,17,45
434898011,702,14,25
434898011,702,17,232
434898011,711,14,23
434898011,711,17,514
434898011,711,18,361
434898011,716,14,382
434898011,716,17,34
434898011,716,18,335
434898011,720,17,31
434898011,720,18,104
434898011,724,14,19
434898011,724,17,53
434898011,724,18,56
434898011,726,14,203
434898011,729,17,19
434898011,729,18,58
434898011,730,14,59
434898011,730,17,18
434898011,732,14,21
434898011,732,17,174
434898011,732,18,378
434898011,742,17,180
434898011,744,14,10
434898011,744,17,23
434898011,745,14,5
434898011,745,17,54
434906001,702,14,12
434906001,702,17,130
434906001,711,14,17
434906001,711,17,266
434906001,711,18,181
434906001,716,14,215
434906001,716,17,16
434906001,716,18,130
434906001,720,17,23
434906001,720,18,36
434906001,724,14,2
434906001,724,17,22
434906001,724,18,24
434906001,726,14,113
434906001,729,17,13
434906001,729,18,27
434906001,730,14,14
434906001,730,17,12
434906001,732,14,17
434906001,732,17,83
434906001,732,18,182
434906001,742,17,74
434906001,744,14,8
434906001,744,17,12
434906001,745,14,5
434906001,745,17,25
434907001,702,14,28
434907001,702,17,266
434907001,711,14,27
434907001,711,17,545
434907001,711,18,416
434907001,716,14,413
434907001,716,17,38
434907001,716,18,375
434907001,720,17,42
434907001,720,18,84
434907001,724,14,17
434907001,724,17,50
434907001,724,18,44
434907001,726,14,262
434907001,729,17,24
434907001,729,18,48
434907001,730,14,37
434907001,730,17,30
434907001,732,14,27
434907001,732,17,181
434907001,732,18,436
434907001,742,17,193
434907001,744,14,26
434907001,744,17,38
434907001,745,14,8
434907001,745,17,70
434907021,702,14,28
434907021,702,17,205
434907021,711,14,26
434907021,711,17,463
434907021,711,18,347
434907021,716,14,461
434907021,716,17,37
434907021,716,18,364
434907021,720,17,36
434907021,720,18,88
434907021,724,14,32
434907021,724,17,42
434907021,724,18,93
434907021,726,14,199
434907021,729,17,19
434907021,729,18,52
434907021,730,14,59
434907021,730,17,27
434907021,732,14,26
434907021,732,17,173
434907021,732,18,344
434907021,742,17,156
434907021,744,14,20
434907021,744,17,17
434907021,745,14,11
434907021,745,17,77
434909001,702,14,17
434909001,702,17,177
434909001,711,14,18
434909001,711,17,370
434909001,711,18,392
434909001,716,14,446
434909001,716,17,29
434909001,716,18,519
434909001,720,17,40
434909001,720,18,90
434909001,724,14,30
434909001,724,17,58
434909001,724,18,97
434909001,726,14,238
434909001,729,17,42
434909001,729,18,93
434909001,730,14,49
434909001,730,17,25
434909001,732,14,17
434909001,732,17,347
434909001,732,18,589
434909001,742,17,141
434909001,744,14,6
434909001,744,17,19
434909001,745,14,0
434909001,745,17,59
434909011,702,14,3
434909011,702,17,92
434909011,711,14,17
434909011,711,17,167
434909011,711,18,255
434909011,716,14,229
434909011,716,17,14
434909011,716,18,321
434909011,720,17,18
434909011,720,18,57
434909011,724,14,12
434909011,724,17,16
434909011,724,18,59
434909011,726,14,101
434909011,729,17,22
434909011,729,18,55
434909011,730,14,20
434909011,730,17,6
434909011,732,14,14
434909011,732,17,199
434909011,732,18,389
434909011,742,17,79
434909011,744,14,0
434909011,744,17,14
434909011,745,14,4
434909011,745,17,30
434912001,702,14,22
434912001,702,17,219
434912001,711,14,27
434912001,711,17,472
434912001,711,18,448
434912001,716,14,477
434912001,716,17,43
434912001,716,18,531
434912001,720,17,38
434912001,720,18,81
434912001,724,14,31
434912001,724,17,46
434912001,724,18,109
434912001,726,14,224
434912001,729,17,55
434912001,729,18,85
434912001,730,14,58
434912001,730,17,28
434912001,732,14,22
434912001,732,17,322
434912001,732,18,518
434912001,742,17,169
434912001,744,14,10
434912001,744,17,40
434912001,745,14,1
434912001,745,17,75
434912011,702,14,12
434912011,702,17,135
434912011,711,14,14
434912011,711,17,270
434912011,711,18,286
434912011,716,14,286
434912011,716,17,21
434912011,716,18,317
434912011,720,17,22
434912011,720,18,71
434912011,724,14,28
434912011,724,17,42
434912011,724,18,67
434912011,726,14,128
434912011,729,17,20
434912011,729,18,52
434912011,730,14,49
434912011,730,17,22
434912011,732,14,11
434912011,732,17,180
434912011,732,18,344
434912011,742,17,120
434912011,744,14,5
434912011,744,17,17
434912011,745,14,0
434912011,745,17,43
434914001,702,14,18
434914001,702,17,239
434914001,711,14,23
434914001,711,17,456
434914001,711,18,470
434914001,716,14,486
434914001,716,17,36
434914001,716,18,768
434914001,720,17,38
434914001,720,18,94
434914001,724,14,28
434914001,724,17,51
434914001,724,18,123
434914001,726,14,231
434914001,729,17,45
434914001,729,18,80
434914001,730,14,49
434914001,730,17,19
434914001,732,14,19
434914001,732,17,300
434914001,732,18,591
434914001,742,17,178
434914001,744,14,2
434914001,744,17,29
434914001,745,14,0
434914001,745,17,68
434915021,677,14,71
434915021,677,17,201
434915021,677,18,1067
434915021,682,14,292
434915021,682,17,11
434915021,682,18,29
434915021,688,17,9
434915021,688,18,8
434915021,691,14,195
434915021,691,17,760
434915021,691,18,76
434915021,698,17,19
434915021,698,18,16
434915021,703,17,338
434915021,703,18,67
434915021,704,14,132
434915021,704,17,146
434915021,705,14,8
434915021,705,17,216
434915021,707,17,118
434915021,708,14,12
434915021,708,17,85
434915021,708,18,88
434915021,709,17,41
434915021,715,14,16
434915021,715,17,42
434915021,735,14,37
434915021,735,17,75
434915021,736,17,156
434915021,736,18,787
434915021,737,14,31
434915021,737,17,132
434915021,737,18,158
434919001,702,14,24
434919001,702,17,112
434919001,711,14,23
434919001,711,17,276
434919001,711,18,344
434919001,716,14,500
434919001,716,17,18
434919001,716,18,168
434919001,720,17,19
434919001,720,18,92
434919001,724,14,17
434919001,724,17,36
434919001,724,18,36
434919001,726,14,171
434919001,729,17,20
434919001,729,18,53
434919001,730,14,13
434919001,730,17,9
434919001,732,14,22
434919001,732,17,94
434919001,732,18,442
434919001,742,17,50
434919001,744,14,12
434919001,744,17,14
434919001,745,14,9
434919001,745,17,10
434920001,702,14,16
434920001,702,17,79
434920001,711,14,24
434920001,711,17,170
434920001,711,18,268
434920001,716,14,387
434920001,716,17,14
434920001,716,18,151
434920001,720,17,28
434920001,720,18,75
434920001,724,14,14
434920001,724,17,17
434920001,724,18,33
434920001,726,14,167
434920001,729,17,16
434920001,729,18,47
434920001,730,14,15
434920001,730,17,7
434920001,732,14,15
434920001,732,17,78
434920001,732,18,351
434920001,742,17,35
434920001,744,14,11
434920001,744,17,3
434920001,745,14,9
434920001,745,17,9
434923001,700,14,0
434923001,700,17,9
434923001,664,14,83
434923001,664,17,263
434923001,664,18,29
434923001,672,14,24
434923001,678,14,12
434923001,678,17,11
434923001,680,14,10
434923001,680,17,7
434923001,681,14,11
434923001,681,17,38
434923001,681,18,31
434923001,684,17,49
434923001,684,18,170
434923001,686,14,109
434923001,686,17,7
434923001,686,18,278
434923001,687,14,9
434923001,687,17,35
434923001,687,18,5
434923001,693,17,12
434923001,693,18,18
434923001,694,14,15
434923001,694,17,126
434923001,713,14,3
434923001,713,17,38
434923001,731,17,9
434923001,731,18,8
434923001,733,17,63
434923011,700,14,5
434923011,700,17,13
434923011,664,14,109
434923011,664,17,276
434923011,664,18,31
434923011,672,14,29
434923011,678,14,9
434923011,678,17,17
434923011,680,14,12
434923011,680,17,3
434923011,681,14,5
434923011,681,17,49
434923011,681,18,45
434923011,684,17,69
434923011,684,18,188
434923011,686,14,159
434923011,686,17,7
434923011,686,18,419
434923011,687,14,5
434923011,687,17,22
434923011,687,18,8
434923011,693,17,9
434923011,693,18,16
434923011,694,14,19
434923011,694,17,156
434923011,713,14,6
434923011,713,17,52
434923011,731,17,11
434923011,731,18,2
434923011,733,17,104
434925001,702,14,4
434925001,702,17,72
434925001,711,14,4
434925001,711,17,236
434925001,711,18,349
434925001,716,14,173
434925001,716,17,21
434925001,716,18,384
434925001,720,17,24
434925001,720,18,87
434925001,724,14,19
434925001,724,17,19
434925001,724,18,77
434925001,726,14,84
434925001,729,17,20
434925001,729,18,45
434925001,730,14,11
434925001,730,17,12
434925001,732,14,14
434925001,732,17,217
434925001,732,18,366
434925001,742,17,73
434925001,744,14,2
434925001,744,17,22
434925001,745,14,5
434925001,745,17,44
434925011,702,14,5
434925011,702,17,72
434925011,711,14,8
434925011,711,17,252
434925011,711,18,388
434925011,716,14,255
434925011,716,17,34
434925011,716,18,538
434925011,720,17,26
434925011,720,18,73
434925011,724,14,23
434925011,724,17,18
434925011,724,18,85
434925011,726,14,149
434925011,729,17,24
434925011,729,18,67
434925011,730,14,28
434925011,730,17,8
434925011,732,14,11
434925011,732,17,252
434925011,732,18,536
434925011,742,17,82
434925011,744,14,3
434925011,744,17,15
434925011,745,14,5
434925011,745,17,38
434932001,657,14,88
434932001,662,14,10
434932001,662,17,189
434932001,663,14,2
434932001,663,17,608
434932001,663,18,45
434932001,666,14,99
434932001,666,17,18
434932001,666,18,489
434932001,667,17,4
434932001,668,17,107
434932001,669,14,11
434932001,669,17,58
434932001,669,18,43
434932001,671,14,250
434932001,671,17,348
434932001,671,18,44
434932001,673,14,2
434932001,673,17,87
434932001,675,14,7
434932001,675,17,82
434932001,675,18,84
434932001,676,14,43
434932001,676,17,145
434932001,683,17,38
434932001,683,18,38
434932001,689,14,3
434932001,689,17,32
434932001,706,14,12
434932001,706,17,314
434932001,706,18,629
434932001,727,14,19
434932001,727,17,26
434934001,702,14,15
434934001,702,17,79
434934001,711,14,22
434934001,711,17,415
434934001,711,18,580
434934001,716,14,538
434934001,716,17,88
434934001,716,18,480
434934001,720,17,79
434934001,720,18,211
434934001,724,14,49
434934001,724,17,55
434934001,724,18,140
434934001,726,14,326
434934001,729,17,64
434934001,729,18,151
434934001,730,14,108
434934001,730,17,28
434934001,732,14,29
434934001,732,17,500
434934001,732,18,1085
434934001,742,17,131
434934001,744,14,12
434934001,744,17,18
434934001,745,14,9
434934001,745,17,73
434934011,702,14,14
434934011,702,17,83
434934011,711,14,34
434934011,711,17,355
434934011,711,18,495
434934011,716,14,602
434934011,716,17,51
434934011,716,18,466
434934011,720,17,77
434934011,720,18,162
434934011,724,14,58
434934011,724,17,57
434934011,724,18,119
434934011,726,14,360
434934011,729,17,95
434934011,729,18,126
434934011,730,14,121
434934011,730,17,12
434934011,732,14,30
434934011,732,17,472
434934011,732,18,929
434934011,742,17,148
434934011,744,14,16
434934011,744,17,17
434934011,745,14,22
434934011,745,17,110
434935001,702,14,3
434935001,702,17,50
434935001,711,14,15
434935001,711,17,138
434935001,711,18,255
434935001,716,14,251
434935001,716,17,11
434935001,716,18,300
434935001,720,17,21
434935001,720,18,45
434935001,724,14,18
434935001,724,17,22
434935001,724,18,68
434935001,726,14,160
434935001,729,17,23
434935001,729,18,43
434935001,730,14,28
434935001,730,17,10
434935001,732,14,21
434935001,732,17,236
434935001,732,18,339
434935001,742,17,81
434935001,744,14,4
434935001,744,17,13
434935001,745,14,5
434935001,745,17,66
434935011,702,14,15
434935011,702,17,62
434935011,711,14,7
434935011,711,17,206
434935011,711,18,323
434935011,716,14,333
434935011,716,17,28
434935011,716,18,394
434935011,720,17,27
434935011,720,18,60
434935011,724,14,21
434935011,724,17,25
434935011,724,18,96
434935011,726,14,170
434935011,729,17,23
434935011,729,18,54
434935011,730,14,36
434935011,730,17,17
434935011,732,14,10
434935011,732,17,289
434935011,732,18,408
434935011,742,17,104
434935011,744,14,2
434935011,744,17,15
434935011,745,14,0
434935011,745,17,44
434938001,702,14,27
434938001,702,17,268
434938001,711,14,24
434938001,711,17,797
434938001,711,18,380
434938001,716,14,297
434938001,716,17,55
434938001,716,18,166
434938001,720,17,55
434938001,720,18,113
434938001,724,14,23
434938001,724,17,71
434938001,724,18,41
434938001,726,14,91
434938001,729,17,34
434938001,729,18,51
434938001,730,14,14
434938001,730,17,13
434938001,732,14,37
434938001,732,17,275
434938001,732,18,423
434938001,742,17,108
434938001,744,14,7
434938001,744,17,16
434938001,745,14,6
434938001,745,17,19
434939001,702,14,30
434939001,702,17,194
434939001,711,14,17
434939001,711,17,598
434939001,711,18,210
434939001,716,14,257
434939001,716,17,42
434939001,716,18,64
434939001,720,17,49
434939001,720,18,49
434939001,724,14,17
434939001,724,17,48
434939001,724,18,11
434939001,726,14,81
434939001,729,17,23
434939001,729,18,23
434939001,730,14,13
434939001,730,17,5
434939001,732,14,26
434939001,732,17,193
434939001,732,18,116
434939001,742,17,65
434939001,744,14,4
434939001,744,17,17
434939001,745,14,7
434939001,745,17,9
434941001,730,17,2
434941001,732,14,2
434941001,732,17,27
434941001,732,18,25
434941001,742,17,15
434941001,744,14,3
434941001,744,17,2
434941001,745,14,0
434941001,745,17,0
434941001,702,14,3
434941001,702,17,21
434941001,711,14,2
434941001,711,17,64
434941001,711,18,39
434941001,716,14,44
434941001,716,17,7
434941001,716,18,21
434941001,720,17,3
434941001,720,18,15
434941001,724,14,3
434941001,724,17,1
434941001,724,18,2
434941001,726,14,11
434941001,729,17,0
434941001,729,18,4
434941001,730,14,2
434941011,702,14,1
434941011,702,17,36
434941011,711,14,11
434941011,711,17,91
434941011,711,18,76
434941011,716,14,61
434941011,716,17,10
434941011,716,18,34
434941011,720,17,5
434941011,720,18,20
434941011,724,14,2
434941011,724,17,3
434941011,724,18,6
434941011,726,14,16
434941011,729,17,4
434941011,729,18,5
434941011,730,14,1
434941011,730,17,1
434941011,732,14,5
434941011,732,17,37
434941011,732,18,55
434941011,742,17,14
434941011,744,14,0
434941011,744,17,4
434941011,745,14,2
434941011,745,17,3
434943001,702,14,24
434943001,702,17,101
434943001,711,14,14
434943001,711,17,276
434943001,711,18,165
434943001,716,14,140
434943001,716,17,38
434943001,716,18,45
434943001,720,17,25
434943001,720,18,41
434943001,724,14,15
434943001,724,17,24
434943001,724,18,19
434943001,726,14,60
434943001,729,17,19
434943001,729,18,18
434943001,730,14,10
434943001,730,17,2
434943001,732,14,16
434943001,732,17,95
434943001,732,18,194
434943001,742,17,32
434943001,744,14,7
434943001,744,17,13
434943001,745,14,5
434943001,745,17,2
434944001,702,14,24
434944001,702,17,138
434944001,711,14,12
434944001,711,17,481
434944001,711,18,224
434944001,716,14,258
434944001,716,17,35
434944001,716,18,92
434944001,720,17,42
434944001,720,18,49
434944001,724,14,12
434944001,724,17,46
434944001,724,18,24
434944001,726,14,46
434944001,729,17,12
434944001,729,18,25
434944001,730,14,12
434944001,730,17,7
434944001,732,14,34
434944001,732,17,180
434944001,732,18,211
434944001,742,17,54
434944001,744,14,3
434944001,744,17,10
434944001,745,14,3
434944001,745,17,15
434945001,702,14,4
434945001,702,17,64
434945001,711,14,5
434945001,711,17,159
434945001,711,18,80
434945001,716,14,167
434945001,716,17,33
434945001,716,18,37
434945001,720,17,30
434945001,720,18,28
434945001,724,14,11
434945001,724,17,9
434945001,724,18,12
434945001,726,14,39
434945001,729,17,15
434945001,729,18,10
434945001,730,14,5
434945001,730,17,4
434945001,732,14,15
434945001,732,17,97
434945001,732,18,127
434945001,742,17,29
434945001,744,14,10
434945001,744,17,6
434945001,745,14,5
434945001,745,17,7
434948001,702,14,56
434948001,702,17,232
434948001,711,14,34
434948001,711,17,413
434948001,711,18,285
434948001,716,14,279
434948001,716,17,12
434948001,716,18,93
434948001,720,17,32
434948001,720,18,93
434948001,726,14,109
434948001,732,14,1
434948001,732,17,114
434948001,732,18,267
434948001,742,17,81
434948001,744,14,2
434948001,744,17,18
438001001,702,14,11
438001001,702,17,217
438001001,711,14,12
438001001,711,17,466
438001001,711,18,383
438001001,716,14,332
438001001,716,17,58
438001001,716,18,382
438001001,720,17,10
438001001,720,18,40
438001001,724,14,10
438001001,724,17,29
438001001,724,18,54
438001001,726,14,135
438001001,729,17,3
438001001,729,18,25
438001001,730,14,78
438001001,730,17,26
438001001,732,14,17
438001001,732,17,125
438001001,732,18,285
438001001,742,17,137
438001001,744,14,8
438001001,745,14,13
438001001,745,17,27
438002001,702,14,25
438002001,702,17,266
438002001,711,14,31
438002001,711,17,919
438002001,711,18,663
438002001,716,14,373
438002001,716,17,53
438002001,716,18,360
438002001,720,17,78
438002001,720,18,242
438002001,724,14,17
438002001,724,17,109
438002001,724,18,106
438002001,726,14,130
438002001,729,17,42
438002001,729,18,140
438002001,730,14,31
438002001,730,17,26
438002001,732,14,10
438002001,732,17,241
438002001,732,18,907
438002001,742,17,158
438002001,744,14,12
438002001,744,17,24
438002001,745,14,9
438002001,745,17,21
438003001,702,14,23
438003001,702,17,188
438003001,711,14,27
438003001,711,17,586
438003001,711,18,570
438003001,716,14,312
438003001,716,17,36
438003001,716,18,370
438003001,720,17,36
438003001,720,18,185
438003001,724,14,28
438003001,724,17,73
438003001,724,18,76
438003001,726,14,81
438003001,729,17,21
438003001,729,18,81
438003001,730,14,9
438003001,730,17,23
438003001,732,14,20
438003001,732,17,235
438003001,732,18,744
438003001,742,17,94
438003001,744,14,2
438003001,744,17,13
438003001,745,14,10
438003001,745,17,25
438004001,702,14,279
438004001,702,17,2102
438004001,711,14,224
438004001,711,17,4704
438004001,711,18,3103
438004001,716,14,1912
438004001,716,17,196
438004001,716,18,1437
438004001,720,17,275
438004001,720,18,766
438004001,724,14,100
438004001,724,17,440
438004001,724,18,392
438004001,726,14,1119
438004001,729,17,123
438004001,729,18,225
438004001,730,14,209
438004001,730,17,196
438004001,732,14,53
438004001,732,17,890
438004001,732,18,2633
438004001,742,17,1007
438004001,744,14,42
438004001,744,17,112
438004001,745,14,29
438004001,745,17,176
438004011,702,14,64
438004011,702,17,615
438004011,711,14,56
438004011,711,17,1408
438004011,711,18,921
438004011,716,14,494
438004011,716,17,52
438004011,716,18,453
438004011,720,17,69
438004011,720,18,200
438004011,724,14,29
438004011,724,17,142
438004011,724,18,121
438004011,726,14,356
438004011,729,17,43
438004011,729,18,70
438004011,730,14,60
438004011,730,17,61
438004011,732,14,16
438004011,732,17,271
438004011,732,18,767
438004011,742,17,282
438004011,744,14,15
438004011,744,17,38
438004011,745,14,12
438004011,745,17,67
438004021,702,14,131
438004021,702,17,924
438004021,711,14,63
438004021,711,17,1822
438004021,711,18,1324
438004021,716,14,836
438004021,716,17,105
438004021,716,18,693
438004021,720,17,114
438004021,720,18,265
438004021,724,14,47
438004021,724,17,183
438004021,724,18,156
438004021,726,14,585
438004021,729,17,53
438004021,729,18,63
438004021,730,14,125
438004021,730,17,99
438004021,732,14,26
438004021,732,17,383
438004021,732,18,1020
438004021,742,17,454
438004021,744,14,15
438004021,744,17,52
438004021,745,14,13
438004021,745,17,90
438005001,702,14,10
438005001,702,17,206
438005001,711,14,31
438005001,711,17,574
438005001,711,18,481
438005001,716,14,256
438005001,716,17,46
438005001,716,18,420
438005001,720,17,7
438005001,720,18,65
438005001,724,14,17
438005001,724,17,42
438005001,724,18,80
438005001,726,14,199
438005001,729,17,9
438005001,729,18,32
438005001,730,14,50
438005001,730,17,33
438005001,732,14,22
438005001,732,17,148
438005001,732,18,407
438005001,742,17,141
438005001,744,14,8
438005001,745,14,10
438005001,745,17,24
438006001,702,14,70
438006001,702,17,563
438006001,711,14,99
438006001,711,17,1385
438006001,711,18,793
438006001,716,14,645
438006001,716,17,69
438006001,716,18,547
438006001,720,17,84
438006001,720,18,253
438006001,724,14,55
438006001,724,17,158
438006001,724,18,110
438006001,726,14,378
438006001,729,17,50
438006001,729,18,80
438006001,730,14,53
438006001,730,17,57
438006001,732,14,38
438006001,732,17,403
438006001,732,18,910
438006001,742,17,298
438006001,744,14,18
438006001,744,17,35
438006001,745,14,17
438006001,745,17,80
438006011,702,14,66
438006011,702,17,516
438006011,711,14,59
438006011,711,17,1054
438006011,711,18,714
438006011,716,14,466
438006011,716,17,69
438006011,716,18,513
438006011,720,17,79
438006011,720,18,170
438006011,724,14,41
438006011,724,17,147
438006011,724,18,123
438006011,726,14,238
438006011,729,17,43
438006011,729,18,69
438006011,730,14,71
438006011,730,17,53
438006011,732,14,17
438006011,732,17,288
438006011,732,18,757
438006011,742,17,346
438006011,744,14,6
438006011,744,17,26
438006011,745,14,8
438006011,745,17,96
438008011,702,14,43
438008011,702,17,486
438008011,711,14,28
438008011,711,17,1280
438008011,711,18,657
438008011,716,14,418
438008011,716,17,78
438008011,716,18,365
438008011,720,17,92
438008011,720,18,198
438008011,724,14,24
438008011,724,17,131
438008011,724,18,86
438008011,726,14,150
438008011,729,17,50
438008011,729,18,69
438008011,730,14,35
438008011,730,17,36
438008011,732,14,16
438008011,732,17,329
438008011,732,18,755
438008011,742,17,203
438008011,744,14,5
438008011,744,17,19
438008011,745,14,5
438008011,745,17,32
438012001,702,17,17
438012001,711,17,58
438012001,711,18,12
438012001,716,14,9
438012001,716,17,2
438012001,716,18,58
438012001,720,18,8
438012001,724,14,2
438012001,724,18,5
438012001,726,14,1
438012001,729,18,0
438012001,730,17,4
438012001,732,17,23
438012001,732,18,36
438012001,742,17,7
438012001,744,14,0
438013001,702,14,17
438013001,702,17,264
438013001,711,14,8
438013001,711,17,549
438013001,711,18,342
438013001,716,14,127
438013001,716,17,32
438013001,716,18,165
438013001,720,17,21
438013001,720,18,88
438013001,724,14,9
438013001,724,17,63
438013001,724,18,34
438013001,726,14,60
438013001,729,17,9
438013001,729,18,32
438013001,730,14,12
438013001,730,17,16
438013001,732,14,11
438013001,732,17,122
438013001,732,18,322
438013001,742,17,126
438013001,744,14,0
438013001,744,17,20
438013001,745,14,0
438013001,745,17,23
438013011,702,17,30
438013011,711,17,81
438013011,711,18,24
438013011,716,14,16
438013011,716,17,5
438013011,716,18,147
438013011,720,18,14
438013011,724,14,1
438013011,724,18,9
438013011,726,14,11
438013011,729,18,4
438013011,730,17,3
438013011,732,17,53
438013011,732,18,90
438013011,742,17,10
438013011,744,14,1
438014001,702,14,5
438014001,702,17,50
438014001,711,14,6
438014001,711,17,134
438014001,711,18,145
438014001,716,14,127
438014001,716,17,6
438014001,716,18,72
438014001,720,17,1
438014001,720,18,10
438014001,724,14,6
438014001,724,17,12
438014001,724,18,12
438014001,726,14,47
438014001,729,17,0
438014001,729,18,11
438014001,730,14,13
438014001,730,17,3
438014001,732,14,16
438014001,732,17,40
438014001,732,18,115
438014001,742,17,33
438014001,744,14,3
438014001,745,14,11
438014001,745,17,9
438015001,702,14,5
438015001,702,17,81
438015001,711,14,15
438015001,711,17,212
438015001,711,18,226
438015001,716,14,165
438015001,716,17,22
438015001,716,18,169
438015001,720,17,0
438015001,720,18,17
438015001,724,14,9
438015001,724,17,10
438015001,724,18,21
438015001,726,14,87
438015001,729,17,4
438015001,729,18,5
438015001,730,14,28
438015001,730,17,12
438015001,732,14,10
438015001,732,17,54
438015001,732,18,177
438015001,742,17,48
438015001,744,14,3
438015001,745,14,3
438015001,745,17,11
438016001,702,14,5
438016001,702,17,78
438016001,711,14,16
438016001,711,17,249
438016001,711,18,210
438016001,716,14,121
438016001,716,17,25
438016001,716,18,122
438016001,720,17,1
438016001,720,18,25
438016001,724,14,3
438016001,724,17,19
438016001,724,18,10
438016001,726,14,42
438016001,729,17,4
438016001,729,18,11
438016001,730,14,12
438016001,730,17,2
438016001,732,14,9
438016001,732,17,63
438016001,732,18,181
438016001,742,17,48
438016001,744,14,1
438016001,745,14,8
438016001,745,17,12
438020001,702,14,64
438020001,702,17,476
438020001,711,14,57
438020001,711,17,1391
438020001,711,18,1670
438020001,716,14,809
438020001,716,17,83
438020001,716,18,891
438020001,720,17,47
